ID RH,Nome Completo,Estado Civil,Gênero,Data de Nascimento,Data de Contratação,Data de Demissão,Cargo,Salário,Área,Horas Extras,Avaliação
5712,Vicente Freitas,Solteiro(a),masculino,16-06-1990,25-03-2020,,coordenador,3800.27,operações,33,6
5846,Agatha Lopes,Solteiro(a),masculino,28-04-1971,26-09-2019,,estagiário,7536.77,operações,65,6
7041,Alana Rodrigues,Casado(a),masculino,06-06-1998,10-06-2018,,gerente,9788.88,comercial,66,6
8750,Dra. Maysa Campos,Viúvo(a),masculino,29-04-1965,13-08-2022,,coordenador,2716.12,comercial,51,4
3569,Anthony Barros,Solteiro(a),feminino,10-08-1994,24-06-2021,16-12-2022,gerente,3179.79,logística,61,8
4176,Lorenzo Almeida,Viúvo(a),feminino,03-11-1966,11-03-2022,,analista,6005.35,administrativo,44,10
6385,Lucas Gabriel Peixoto,Viúvo(a),masculino,25-02-1976,23-12-2019,,estagiário,5778.22,operações,3,10
5938,Letícia Vieira,Solteiro(a),masculino,29-07-1978,03-04-2021,,coordenador,6784.4,comercial,95,5
4558,Leonardo Nascimento,Divorciado(a),não informado,10-09-1976,27-05-2019,12-12-2022,analista,3693.73,financeiro,57,10
7277,Vitória Gomes,Solteiro(a),feminino,06-01-1984,29-08-2020,,gerente,7838.71,financeiro,95,10
9805,João Gabriel Correia,Solteiro(a),feminino,03-09-1968,11-12-2021,,estagiário,3316.35,operações,50,7
5678,Dra. Isabelly Araújo,Casado(a),masculino,09-12-1970,11-01-2022,,estagiário,2991.99,operações,87,10
7700,Luiz Gustavo da Luz,Viúvo(a),não informado,26-02-1963,12-08-2022,,analista,4651.75,operações,59,9
3356,Murilo Aragão,Viúvo(a),masculino,07-12-1983,24-11-2018,,estagiário,8540.97,administrativo,79,8
5660,Davi Lucas Viana,Viúvo(a),masculino,15-07-1996,11-05-2019,19-05-2023,analista,9033.28,logística,88,3
1475,Sr. Enzo Gomes,Viúvo(a),não informado,16-06-1996,11-04-2023,12-09-2022,analista,6984.32,logística,16,4
2404,Clara Fogaça,Divorciado(a),feminino,30-03-2001,15-05-2021,,gerente,6503.68,financeiro,75,0
6812,Sr. Murilo Correia,Viúvo(a),masculino,15-01-1965,10-12-2021,,coordenador,2299.34,operações,44,6
5767,Enrico Almeida,Solteiro(a),masculino,29-11-1982,18-11-2020,,estagiário,8862.51,administrativo,19,10
2236,Manuela da Cruz,Casado(a),masculino,15-06-1967,09-06-2022,,estagiário,8974.75,comercial,47,3
6154,Bernardo Oliveira,Viúvo(a),masculino,30-03-1966,10-05-2019,,gerente,8486.1,operações,5,9
5626,Cauê Peixoto,Casado(a),feminino,08-02-1984,11-04-2019,,gerente,3162.27,financeiro,61,9
1475,Sr. Danilo Gomes,Viúvo(a),não informado,18-10-1996,18-08-2021,,coordenador,4004.59,administrativo,25,8
6253,Carlos Eduardo Alves,Solteiro(a),feminino,15-04-1965,24-05-2020,,gerente,5373.3,operações,32,6
8444,João Pedro Santos,Viúvo(a),não informado,21-10-2000,20-11-2022,,gerente,6060.34,operações,16,4
4384,Murilo Fogaça,Viúvo(a),não informado,13-02-1988,03-06-2021,,estagiário,8658.61,comercial,19,9
1316,Dra. Valentina Correia,Casado(a),masculino,08-10-1982,10-12-2019,,estagiário,6464.81,administrativo,8,10
7911,Danilo Novaes,Casado(a),não informado,03-07-1962,18-12-2020,,estagiário,8548.17,logística,25,8
5349,Maria Julia Araújo,Casado(a),feminino,04-05-1982,27-03-2022,,analista,2871.96,logística,50,1
4455,Isis Freitas,Divorciado(a),não informado,17-06-1987,07-08-2018,,analista,8471.47,logística,25,4
7682,Caroline Moura,Casado(a),não informado,27-08-1967,24-10-2018,,estagiário,9052.45,operações,27,1
7639,Erick Pinto,Casado(a),não informado,15-02-2004,22-08-2021,,coordenador,5996.45,administrativo,86,5
3505,Thales Caldeira,Casado(a),masculino,18-10-1986,28-11-2018,14-03-2023,gerente,8349.31,comercial,3,9
4846,Luigi da Mota,Viúvo(a),não informado,15-07-2001,29-10-2019,,coordenador,9267.36,administrativo,60,8
9843,Bruno Azevedo,Solteiro(a),não informado,29-12-1978,06-04-2019,,analista,4083.58,operações,29,3
6389,João Miguel Jesus,Viúvo(a),não informado,22-07-1967,03-03-2023,,gerente,4455.11,financeiro,85,5
7497,Carlos Eduardo Aragão,Viúvo(a),masculino,07-07-1980,19-05-2021,,analista,9389.29,operações,55,6
5619,Sr. Cauê Costela,Solteiro(a),feminino,21-03-1966,10-08-2022,,analista,5197.94,logística,20,3
5608,Marcos Vinicius Gonçalves,Viúvo(a),feminino,13-04-2001,26-03-2023,,coordenador,4476.03,logística,26,5
1529,Sra. Bruna Carvalho,Divorciado(a),feminino,02-02-1983,29-05-2021,,coordenador,9031.37,financeiro,20,9
8458,Luiz Otávio Sales,Casado(a),masculino,17-07-1986,04-12-2018,,coordenador,2265.39,financeiro,29,3
2945,Juan Porto,Casado(a),feminino,20-12-1969,07-05-2020,,gerente,6172.16,administrativo,40,8
7742,Sr. Igor Rezende,Divorciado(a),masculino,04-08-1965,27-02-2023,,gerente,2840.37,operações,53,3
6071,Clara Dias,Casado(a),masculino,12-10-1968,14-12-2022,,estagiário,3149.84,administrativo,37,8
6288,Esther Azevedo,Solteiro(a),feminino,07-04-1995,27-12-2022,,estagiário,7203.7,financeiro,30,6
8535,Daniela Oliveira,Divorciado(a),feminino,01-12-1986,23-03-2022,,coordenador,8653.34,comercial,47,5
1228,Laís Cardoso,Divorciado(a),não informado,04-11-1990,17-06-2018,,coordenador,8033.3,operações,11,8
1235,Pedro Miguel Silveira,Casado(a),não informado,13-08-1995,15-05-2021,,analista,8852.85,logística,16,6
5681,Mirella Cardoso,Solteiro(a),feminino,04-03-2005,28-08-2018,21-01-2023,analista,9712.19,administrativo,93,7
6984,Dr. Vitor Gabriel Gomes,Casado(a),não informado,24-10-1977,04-11-2022,,estagiário,9633.09,administrativo,29,6
4385,Otávio Nascimento,Solteiro(a),não informado,13-02-1969,07-04-2023,,coordenador,4164.56,comercial,57,5
1796,Srta. Heloísa Rocha,Solteiro(a),masculino,13-02-1982,07-08-2021,,coordenador,5017.65,logística,4,4
6891,Ryan Ribeiro,Viúvo(a),feminino,17-11-1975,04-02-2023,,analista,6840.72,logística,85,5
7044,Marcela Gonçalves,Solteiro(a),feminino,21-04-1995,08-12-2019,,gerente,4855.72,comercial,98,1
1965,Thiago Jesus,Casado(a),masculino,12-12-1967,04-02-2019,,estagiário,6965.18,administrativo,66,3
6700,Paulo Martins,Divorciado(a),feminino,03-06-1993,14-10-2022,,coordenador,8844.67,operações,0,10
5562,Felipe Nascimento,Casado(a),não informado,20-05-1988,31-05-2022,31-08-2022,analista,7839.15,operações,45,2
3292,Bárbara Peixoto,Casado(a),masculino,24-11-1993,28-12-2019,,coordenador,4900.72,administrativo,1,6
4223,Laís Cardoso,Casado(a),não informado,19-12-1998,10-05-2022,,estagiário,6919.69,comercial,32,5
5972,Enzo Gabriel Barros,Casado(a),feminino,29-08-1981,24-11-2018,,gerente,4092.4,administrativo,54,10
2210,João Lucas Costela,Solteiro(a),não informado,19-02-2000,29-10-2019,,coordenador,4766.97,administrativo,18,2
7496,Daniela Azevedo,Viúvo(a),feminino,18-03-1982,17-02-2021,,coordenador,7270.6,financeiro,78,8
9502,Francisco Carvalho,Solteiro(a),feminino,22-10-1963,29-08-2018,,coordenador,6054.47,comercial,22,4
3856,Olivia Gonçalves,Solteiro(a),não informado,02-09-1969,24-06-2021,,coordenador,9477.56,operações,54,2
1743,Sr. Fernando Gonçalves,Viúvo(a),masculino,04-02-1997,23-11-2021,,analista,8258.41,financeiro,96,5
3881,Yago Porto,Casado(a),masculino,10-08-1974,24-10-2018,,gerente,4956.92,financeiro,80,7
1664,Sarah Novaes,Viúvo(a),masculino,31-12-1967,18-05-2021,,coordenador,9009.18,administrativo,89,10
4022,Sra. Joana Melo,Divorciado(a),feminino,24-06-1978,26-03-2019,,analista,5614.07,logística,48,7
9147,Sophia Nogueira,Viúvo(a),masculino,19-06-1964,24-11-2022,,gerente,6627.12,logística,88,6
1906,Pedro Miguel Silva,Viúvo(a),não informado,04-08-1979,25-04-2021,04-03-2023,analista,9813.6,operações,2,8
4874,Cauã Nascimento,Solteiro(a),feminino,23-06-1981,26-04-2022,30-08-2022,gerente,4148.95,financeiro,96,2
3719,Larissa Barbosa,Divorciado(a),feminino,25-08-1992,24-01-2019,,coordenador,9676.19,logística,39,4
3700,Kevin Cavalcanti,Casado(a),masculino,22-07-2000,08-05-2022,,coordenador,8222.96,logística,92,7
5847,Larissa Cavalcanti,Viúvo(a),masculino,31-08-1963,19-10-2018,,coordenador,2389.67,financeiro,91,6
7129,Agatha Moreira,Divorciado(a),feminino,30-05-1980,25-10-2020,,coordenador,9175.39,operações,47,6
7667,Rafael Lima,Solteiro(a),não informado,11-10-1963,04-04-2021,,estagiário,9119.26,logística,37,2
4169,Felipe Peixoto,Viúvo(a),feminino,17-02-1963,01-09-2021,,gerente,3235.52,comercial,42,1
9509,Mariane Dias,Divorciado(a),masculino,04-05-1963,04-03-2022,,gerente,2944.98,financeiro,46,9
6995,Dra. Luiza Barbosa,Casado(a),não informado,28-03-1979,18-05-2019,,estagiário,8724.11,financeiro,80,6
9678,Sra. Maria Sophia Nunes,Casado(a),feminino,21-07-1971,04-10-2018,,gerente,6456.12,financeiro,19,9
4827,Maria Eduarda Jesus,Solteiro(a),não informado,08-11-1975,28-10-2020,,estagiário,4169.59,financeiro,62,2
9611,Maria Julia da Mota,Divorciado(a),feminino,21-09-1972,04-01-2020,,gerente,2428.04,comercial,69,8
1694,Stella da Cruz,Divorciado(a),não informado,18-11-1968,16-09-2021,,coordenador,9803.15,administrativo,82,6
7205,Henrique Carvalho,Viúvo(a),feminino,17-02-1991,11-08-2018,,gerente,5125.07,comercial,73,3
7265,Marina Cavalcanti,Viúvo(a),não informado,27-11-2003,08-12-2019,,analista,5947.09,comercial,86,6
8344,Pedro Henrique Ferreira,Solteiro(a),feminino,14-11-1972,25-04-2021,,analista,4896.6,operações,62,5
8600,Igor Dias,Solteiro(a),masculino,17-01-1996,23-07-2018,,coordenador,5292.83,comercial,13,4
4266,Yasmin Souza,Divorciado(a),masculino,21-12-1996,12-02-2020,,gerente,4832.69,comercial,22,6
4184,Daniel Vieira,Divorciado(a),masculino,05-05-1975,20-08-2022,,gerente,4919.68,comercial,3,6
9878,Letícia Lima,Divorciado(a),feminino,21-02-2000,21-12-2018,07-06-2022,coordenador,3315.11,financeiro,11,7
9254,Manuela Vieira,Solteiro(a),não informado,01-05-1974,12-06-2020,,gerente,9484.41,operações,33,5
1465,Sr. Pedro Moraes,Solteiro(a),não informado,08-05-1999,17-08-2021,,coordenador,7918.72,logística,22,0
1589,Marcela Ferreira,Solteiro(a),feminino,07-08-1975,22-09-2021,,analista,5858.87,operações,66,2
8637,Emanuelly Monteiro,Viúvo(a),não informado,11-02-1997,04-11-2018,,estagiário,6239.49,logística,60,4
6334,Srta. Maria Sophia Farias,Casado(a),feminino,05-11-1979,16-11-2018,,coordenador,7920.0,logística,30,10
9206,Vitor Gabriel Rezende,Viúvo(a),não informado,11-06-1990,16-10-2020,,analista,6415.01,administrativo,67,6
1926,Dra. Gabriela Barbosa,Solteiro(a),não informado,24-09-1990,30-06-2020,,analista,3124.07,logística,57,9
9192,Cauã Freitas,Divorciado(a),não informado,24-04-2005,01-07-2021,,coordenador,4790.4,administrativo,7,1
9759,Dr. André Azevedo,Solteiro(a),masculino,02-03-2004,17-10-2018,,gerente,6903.16,logística,34,5
3962,Enzo Mendes,Casado(a),masculino,15-01-2004,06-10-2022,,analista,8604.62,operações,68,0
8817,Sr. João Mendes,Viúvo(a),masculino,08-06-1994,07-06-2022,,analista,4879.78,administrativo,37,3
9073,Bárbara Araújo,Casado(a),não informado,08-10-1971,06-12-2021,,gerente,5527.77,logística,74,4
4754,Emanuelly da Costa,Solteiro(a),masculino,25-05-1984,02-09-2020,,gerente,6228.33,financeiro,45,4
4844,Caroline Jesus,Solteiro(a),masculino,02-03-1968,03-04-2021,03-03-2023,analista,5948.39,comercial,51,1
6276,Dra. Ana Julia das Neves,Casado(a),feminino,31-05-1995,20-08-2021,,estagiário,2247.23,logística,0,10
8346,Stephany Souza,Viúvo(a),masculino,17-01-2004,20-02-2020,,analista,2092.37,administrativo,81,2
5494,Juliana Cunha,Solteiro(a),feminino,06-06-1962,01-10-2021,,coordenador,5718.75,logística,24,1
3075,Isabelly das Neves,Viúvo(a),masculino,08-10-1999,05-03-2023,,estagiário,2362.61,comercial,88,9
3045,Danilo da Conceição,Divorciado(a),masculino,24-05-1970,21-06-2021,,coordenador,4072.72,logística,28,2
8546,Agatha Ferreira,Casado(a),não informado,15-11-1971,08-03-2020,,analista,8408.58,operações,68,6
5574,Srta. Agatha Rodrigues,Divorciado(a),não informado,15-08-1970,15-10-2022,19-05-2023,analista,4420.58,operações,3,4
7840,Maria Cardoso,Viúvo(a),feminino,02-03-1999,21-11-2021,,estagiário,6932.96,administrativo,32,4
6792,Agatha Novaes,Casado(a),não informado,29-08-1969,21-07-2020,,estagiário,3096.95,operações,38,7
4446,Alícia Almeida,Viúvo(a),masculino,21-08-1967,04-06-2022,,coordenador,4712.9,operações,2,4
9009,Raul Araújo,Solteiro(a),não informado,07-06-1975,07-02-2020,14-01-2023,gerente,5666.63,financeiro,42,10
4328,Noah Barbosa,Divorciado(a),feminino,14-06-1972,09-06-2019,,coordenador,5252.39,administrativo,94,4
1890,Sr. Yuri Barros,Solteiro(a),não informado,23-02-1995,09-07-2020,,estagiário,9177.29,financeiro,78,4
3324,Clarice da Conceição,Viúvo(a),feminino,11-09-1989,24-04-2023,,coordenador,3209.49,operações,12,3
9162,Bernardo Moraes,Divorciado(a),feminino,04-02-1986,19-03-2023,,coordenador,3973.09,operações,6,1
3164,Nina Vieira,Divorciado(a),não informado,05-07-1976,26-01-2022,,gerente,9899.53,operações,56,0
9480,Lucas da Mota,Casado(a),não informado,17-04-1976,16-06-2019,,gerente,2560.73,comercial,41,10
4413,Davi da Rocha,Casado(a),feminino,02-10-1971,08-05-2019,,coordenador,2650.8,administrativo,83,10
5791,Vitor da Rocha,Solteiro(a),não informado,27-06-2001,03-11-2019,03-12-2022,gerente,9799.74,logística,52,3
9523,Marcelo Pires,Casado(a),não informado,27-07-1991,27-08-2021,,analista,5651.28,financeiro,51,4
9720,Julia Alves,Viúvo(a),feminino,09-06-1986,03-09-2019,,gerente,9482.45,financeiro,63,5
2130,Emanuelly Fogaça,Casado(a),masculino,03-11-1998,22-08-2021,,analista,5251.88,logística,33,9
9690,Lara Costela,Divorciado(a),masculino,25-05-1984,25-11-2021,,analista,6811.18,operações,42,7
5299,Sophia Peixoto,Divorciado(a),masculino,28-10-1989,02-04-2020,,estagiário,8615.03,comercial,80,1
4871,Ana Clara Gonçalves,Divorciado(a),masculino,31-07-1984,30-10-2019,,gerente,4963.45,administrativo,5,7
1710,Sr. Rafael Rocha,Viúvo(a),não informado,13-11-1986,28-04-2019,,analista,2446.54,operações,87,1
3045,André Martins,Divorciado(a),feminino,21-03-2001,02-07-2022,,estagiário,8902.07,logística,22,6
9880,Milena da Costa,Viúvo(a),masculino,10-10-1991,27-01-2022,,gerente,9196.47,operações,86,5
6499,Benício Campos,Viúvo(a),feminino,22-01-1965,05-12-2018,,analista,9760.56,financeiro,60,0
6531,Pietro Fogaça,Solteiro(a),masculino,12-08-1971,08-03-2023,,analista,3562.2,logística,96,2
9548,Eduardo Caldeira,Viúvo(a),feminino,04-09-1968,11-11-2021,,coordenador,5515.85,operações,41,8
2358,Vitória Costa,Casado(a),feminino,19-04-1995,17-03-2023,,analista,2967.63,administrativo,61,9
7137,Caio Moura,Solteiro(a),masculino,15-07-1984,12-07-2022,15-07-2022,gerente,3386.37,administrativo,55,7
6029,Luiz Felipe Correia,Solteiro(a),masculino,02-02-2002,07-06-2021,,coordenador,7940.24,operações,36,3
9221,Pietro Silva,Solteiro(a),masculino,18-09-1973,17-04-2022,,estagiário,6742.0,financeiro,22,7
9034,Dra. Cecília Costa,Viúvo(a),não informado,15-10-1966,02-07-2018,,estagiário,7118.74,logística,99,4
8712,Vitor Hugo Lima,Casado(a),masculino,14-10-2000,16-08-2022,,gerente,5933.96,operações,56,1
3681,Marcela da Paz,Solteiro(a),feminino,17-08-2004,25-01-2019,,estagiário,2539.78,comercial,20,2
3476,Anthony Silva,Casado(a),não informado,09-08-1973,09-09-2018,,gerente,6959.72,operações,26,8
5740,Camila Dias,Divorciado(a),masculino,19-12-2002,22-10-2021,,estagiário,4650.01,operações,47,8
2660,Olivia Viana,Casado(a),feminino,24-07-1971,20-01-2022,23-10-2022,coordenador,5334.82,logística,47,5
6308,Srta. Catarina Jesus,Viúvo(a),feminino,06-03-1976,30-11-2019,,analista,3256.82,logística,58,8
2134,Arthur Ramos,Divorciado(a),feminino,24-02-1973,02-06-2018,,estagiário,7742.28,comercial,79,2
9459,Isadora Campos,Casado(a),masculino,05-08-1965,26-08-2022,,gerente,4604.81,financeiro,92,9
1110,Ana Julia Vieira,Casado(a),não informado,08-01-2001,28-05-2019,,coordenador,4686.32,financeiro,55,8
6373,Elisa Rocha,Solteiro(a),masculino,23-10-1979,17-08-2018,17-10-2022,coordenador,8214.13,financeiro,12,6
6424,Lara Nascimento,Divorciado(a),masculino,19-03-1976,07-12-2020,,estagiário,9998.25,administrativo,15,4
6488,Luiz Gustavo da Cruz,Viúvo(a),masculino,29-07-1980,08-03-2019,,coordenador,7807.76,operações,77,9
6902,Marcos Vinicius Rezende,Viúvo(a),não informado,27-05-1996,15-11-2022,,coordenador,7277.25,administrativo,37,7
7570,Alícia Oliveira,Divorciado(a),masculino,24-10-1983,01-03-2019,,gerente,9582.38,administrativo,18,4
1869,Juan Nunes,Divorciado(a),feminino,27-04-1998,28-03-2020,,coordenador,6305.96,logística,94,10
9598,Bruna da Mata,Viúvo(a),feminino,01-05-1970,27-02-2023,,coordenador,9831.99,comercial,51,7
1424,João Gabriel Ramos,Casado(a),feminino,03-09-2002,04-02-2021,,gerente,4461.53,administrativo,20,1
8596,Bernardo Moraes,Divorciado(a),masculino,08-05-1964,01-01-2022,,analista,8137.12,administrativo,64,9
2506,Milena Rocha,Viúvo(a),não informado,13-05-1981,13-03-2022,,gerente,8573.44,logística,38,1
6639,Murilo Pereira,Casado(a),feminino,10-07-1969,20-12-2020,,gerente,8049.1,financeiro,32,3
8050,Leonardo Viana,Casado(a),feminino,25-12-1982,18-06-2018,,coordenador,4245.84,comercial,24,5
4341,Paulo Monteiro,Casado(a),não informado,21-11-1964,23-07-2021,,coordenador,8162.72,comercial,76,2
6282,Sr. Luiz Fernando da Conceição,Solteiro(a),não informado,24-03-1971,31-10-2019,,coordenador,6148.89,financeiro,30,3
8334,Nicole Duarte,Divorciado(a),feminino,20-09-1968,10-12-2022,,coordenador,5818.05,comercial,67,6
7494,Dr. Kevin Monteiro,Viúvo(a),não informado,08-06-2003,15-08-2021,,analista,4829.94,administrativo,51,10
3351,Clarice Santos,Viúvo(a),feminino,20-10-1965,20-07-2018,,gerente,9545.43,operações,29,3
4994,Davi Lucca Teixeira,Viúvo(a),feminino,27-02-2005,13-07-2018,,analista,3686.15,operações,14,5
1659,Alexia Barros,Viúvo(a),não informado,21-07-1964,11-04-2023,15-04-2023,estagiário,9004.72,operações,84,9
2218,Davi Castro,Solteiro(a),feminino,13-03-1997,05-03-2022,,gerente,2916.86,financeiro,27,7
4702,Raquel Duarte,Divorciado(a),masculino,05-03-1973,01-08-2019,,gerente,7694.91,financeiro,3,9
9878,Luana Cardoso,Viúvo(a),masculino,16-03-1965,19-07-2019,,analista,5497.09,administrativo,90,8
3924,Sra. Maria Clara Silveira,Solteiro(a),feminino,18-04-1984,30-11-2018,,gerente,5129.04,administrativo,17,2
9739,Srta. Mariane Souza,Casado(a),masculino,17-06-1991,29-01-2022,,coordenador,8595.63,operações,82,5
1823,Benício Cardoso,Solteiro(a),feminino,09-02-1988,22-02-2021,,estagiário,6490.48,operações,82,2
3342,Clarice Mendes,Viúvo(a),não informado,15-01-2004,02-12-2018,,gerente,7332.47,comercial,50,5
7581,Vitor Gabriel Nascimento,Casado(a),não informado,07-10-1971,26-08-2018,,gerente,5304.91,financeiro,96,8
6294,Lorenzo Carvalho,Solteiro(a),masculino,11-12-1962,09-08-2022,,gerente,8213.26,financeiro,93,9
9076,Sra. Marcela Duarte,Casado(a),não informado,27-03-1998,28-07-2019,,estagiário,9122.11,administrativo,75,7
9301,Ana Júlia Farias,Divorciado(a),não informado,17-01-1995,20-03-2022,,analista,9937.71,comercial,18,1
8969,Renan Cavalcanti,Viúvo(a),não informado,29-07-1983,19-08-2018,,coordenador,2545.19,logística,77,10
4119,Natália Gomes,Casado(a),masculino,04-12-1991,26-08-2021,,gerente,2676.43,administrativo,72,7
6604,Eduarda Castro,Viúvo(a),não informado,08-11-2000,20-02-2019,,estagiário,3718.67,financeiro,72,3
1154,Dr. Luiz Henrique Alves,Solteiro(a),feminino,07-10-2000,16-12-2019,,analista,5366.94,administrativo,90,8
3386,Juliana Silveira,Divorciado(a),não informado,21-09-1976,08-05-2023,23-05-2023,gerente,6989.26,operações,31,3
7826,Samuel Novaes,Divorciado(a),não informado,24-10-1978,27-02-2022,,estagiário,8674.76,comercial,62,4
3032,Emilly Campos,Solteiro(a),não informado,11-08-1983,06-09-2021,,analista,2661.08,administrativo,57,10
2733,Augusto Dias,Viúvo(a),feminino,30-04-1998,25-10-2022,,analista,9773.16,administrativo,1,7
8513,Ana Julia Araújo,Casado(a),feminino,15-12-1997,19-04-2023,,gerente,4649.89,operações,26,7
3628,Lucca Gomes,Casado(a),masculino,07-11-1977,10-04-2019,,estagiário,5148.55,administrativo,8,2
6763,Sr. Breno Azevedo,Solteiro(a),feminino,14-05-1993,04-08-2020,,coordenador,6149.61,administrativo,79,3
3234,Luiz Otávio Ramos,Divorciado(a),não informado,09-10-1975,09-05-2019,,coordenador,3498.56,operações,56,9
8481,Eduardo Peixoto,Divorciado(a),não informado,19-09-1971,31-10-2022,,coordenador,2814.06,administrativo,68,9
4405,Agatha da Costa,Solteiro(a),feminino,21-09-1983,01-02-2022,,coordenador,3251.32,logística,60,3
9634,Ana Lívia Azevedo,Casado(a),não informado,06-07-1975,14-10-2022,,gerente,7190.02,administrativo,70,6
9502,Enrico Melo,Casado(a),feminino,08-09-1969,12-03-2021,,analista,7562.0,operações,30,8
1934,Sr. Ryan Santos,Divorciado(a),feminino,03-07-1974,08-08-2021,,analista,8539.06,logística,56,1
2045,Maria Sophia Correia,Casado(a),feminino,01-07-1962,21-11-2018,,estagiário,2041.48,comercial,76,3
5452,João Felipe das Neves,Divorciado(a),feminino,14-09-1988,06-12-2021,,analista,9095.77,logística,44,10
5706,Heitor Santos,Viúvo(a),masculino,09-03-1991,13-09-2021,,estagiário,8298.14,administrativo,61,7
4149,Bianca Araújo,Viúvo(a),masculino,18-09-1962,22-10-2018,,coordenador,4933.29,financeiro,97,7
3883,Benício Silveira,Viúvo(a),feminino,15-10-1977,08-02-2020,,estagiário,2802.58,logística,82,0
5544,Gabriela Rocha,Divorciado(a),não informado,23-11-1984,08-09-2019,,analista,2337.83,logística,96,10
7124,Arthur Sales,Divorciado(a),masculino,26-05-1985,27-03-2021,,coordenador,6230.42,financeiro,9,3
1018,Bruna da Rocha,Viúvo(a),feminino,25-03-1998,12-03-2019,,analista,7108.38,comercial,81,9
3598,Maria Julia Santos,Viúvo(a),masculino,11-05-1968,20-09-2021,,analista,5983.99,administrativo,66,0
6109,João Lucas da Paz,Viúvo(a),masculino,29-07-1989,23-08-2022,,estagiário,6011.33,financeiro,57,8
4328,Dr. Gustavo Henrique da Paz,Solteiro(a),feminino,23-09-1992,19-01-2022,,coordenador,9901.72,financeiro,39,7
5977,João Miguel Pires,Divorciado(a),feminino,03-04-1980,23-07-2019,,estagiário,3311.89,operações,35,6
5885,Raquel Costela,Solteiro(a),não informado,17-04-2004,16-05-2022,,gerente,6738.18,comercial,23,0
3744,Carlos Eduardo Lima,Divorciado(a),não informado,14-05-1966,05-05-2022,,estagiário,5343.76,administrativo,70,1
2444,Nathan Cavalcanti,Solteiro(a),feminino,03-06-1984,16-05-2019,,gerente,9948.68,operações,48,5
2750,Lívia Jesus,Casado(a),masculino,27-10-1964,10-01-2021,,coordenador,6659.02,logística,41,10
1388,Milena Ribeiro,Casado(a),feminino,18-07-1970,17-04-2023,,coordenador,9056.07,comercial,29,1
9998,Francisco Araújo,Casado(a),masculino,11-03-1980,05-08-2021,,analista,9915.64,comercial,70,1
9401,Thomas Peixoto,Viúvo(a),masculino,17-03-1966,24-09-2022,,coordenador,3595.64,logística,75,0
6924,Heloísa Almeida,Viúvo(a),não informado,06-06-1969,24-04-2022,,analista,8893.09,logística,39,9
1787,Maria Cecília Rezende,Casado(a),masculino,15-02-1964,01-08-2021,,analista,2672.77,administrativo,15,0
3595,Miguel Jesus,Divorciado(a),masculino,28-01-1985,30-11-2020,,gerente,4148.73,administrativo,14,10
1763,Yuri da Costa,Casado(a),não informado,27-03-1989,20-06-2020,,gerente,7989.6,operações,1,8
6604,Sr. Gustavo Henrique Ferreira,Solteiro(a),masculino,27-10-1999,15-04-2022,,coordenador,3244.11,logística,14,9
4896,João Lucas Caldeira,Divorciado(a),masculino,19-06-1979,24-11-2022,22-05-2023,coordenador,7887.78,comercial,59,7
7432,Renan Pires,Casado(a),não informado,24-04-1970,20-10-2018,,analista,9098.14,operações,90,3
2719,Yasmin Pereira,Solteiro(a),feminino,24-02-1965,29-07-2018,,gerente,7399.46,financeiro,2,5
9398,Sra. Ana Lívia Monteiro,Casado(a),não informado,12-09-1967,27-01-2020,,coordenador,2066.47,logística,18,4
5777,Theo Nascimento,Solteiro(a),masculino,03-04-1987,31-01-2021,,coordenador,4421.08,comercial,63,5
6451,Evelyn Araújo,Divorciado(a),não informado,19-12-1979,30-01-2019,,estagiário,4121.23,comercial,12,7
5078,Eduarda Silveira,Divorciado(a),não informado,18-06-1970,25-07-2019,,estagiário,7664.37,operações,31,10
2323,Srta. Eduarda Cardoso,Viúvo(a),masculino,27-07-1996,18-10-2018,,coordenador,2552.51,financeiro,92,9
7460,Mirella Barbosa,Divorciado(a),feminino,27-09-1974,29-01-2022,,estagiário,6758.58,administrativo,1,5
1545,Clara Nunes,Viúvo(a),não informado,03-02-2005,08-11-2019,,analista,5515.57,comercial,36,7
2246,Ian Araújo,Divorciado(a),não informado,05-06-1965,02-05-2020,,estagiário,4449.82,comercial,6,7
7639,Ana Carolina Correia,Casado(a),não informado,18-08-1985,11-12-2018,,estagiário,2171.18,administrativo,33,4
5478,Isabelly Viana,Casado(a),masculino,25-10-1993,18-12-2022,,analista,4364.64,operações,21,4
5004,Ana Júlia Monteiro,Solteiro(a),masculino,12-08-1996,28-02-2022,02-10-2022,analista,8075.8,comercial,8,4
2424,Henrique da Rocha,Divorciado(a),feminino,17-09-1985,17-03-2019,,analista,9305.24,administrativo,35,10
3787,Vinicius Mendes,Casado(a),masculino,28-02-1973,16-02-2020,,coordenador,3670.79,logística,31,3
4932,Isabel Nogueira,Divorciado(a),masculino,27-04-1972,28-09-2021,,coordenador,6117.01,financeiro,68,9
3524,Amanda Moreira,Casado(a),não informado,28-06-1999,02-09-2022,,analista,4876.74,operações,73,4
2574,Isaac Vieira,Solteiro(a),masculino,04-09-1983,15-04-2020,,coordenador,2430.25,financeiro,47,9
8957,Noah Melo,Solteiro(a),feminino,03-08-1977,19-10-2020,25-11-2022,analista,2105.43,comercial,41,5
5191,Camila Duarte,Viúvo(a),feminino,28-03-1972,02-06-2020,,gerente,4459.01,logística,10,3
